Absolute Magnitude,Est Dia in KM(min),Relative Velocity km per sec,Miss Dist.(kilometers),Orbit ID,Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Epoch Osculation,Eccentricity,Inclination,Asc Node Longitude,Orbital Period,Perihelion Distance,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,hazardous
23.8,0.046190746,5.677681356,15440214,15,6,0.0937947,4.833,2458000.5,0.186324896,10.27046201,343.788751,574.4417176,1.100396984,7.077227965,1.604360674,2457802.304,124.2085236,0.626695431,0
23.6,0.050647146,6.928485851,2839816.25,17,6,0.0158973,3.493,2458000.5,0.528774709,1.723752184,354.8081346,1167.812962,1.022692726,348.3196525,3.31787535,2457857.464,44.09348431,0.308268543,0
21.4,0.139493823,4.606942941,26705740,13,6,0.166564,3.426,2458000.5,0.491377684,3.263791759,99.08813968,1265.284981,1.164453172,247.4092247,3.414398899,2458153.007,316.6084395,0.284520883,0
23.2,0.060891262,23.68286188,69078456,7,7,0.256883,6.515,2458000.5,0.423468406,28.01445031,188.4797017,306.0589206,0.512421711,2.402182748,1.265179781,2457949.527,59.95636571,1.176244101,0
25.2,0.024241248,13.99268538,19370930,4,8,0.0304341,7.998,2456578.5,0.497119354,9.525145882,193.1007752,216.7709363,0.35514034,351.8781321,1.057283632,2456664.936,216.451767,1.66073924,0
17.9,0.699125232,27.36113233,49429464,21,4,0.31511,2.998,2458000.5,0.760584408,26.29296526,208.2513974,1314.182611,0.562156569,215.1328614,4.133916603,2458327.819,270.3359744,0.273934533,0
19.5,0.334622375,8.293615433,20188048,58,0,0.058006,4.066,2458000.5,0.381100608,8.719476489,152.6326394,828.8866564,1.068770694,177.0254772,2.385007766,2457659.136,148.2605046,0.434317524,0
23.4,0.055533491,14.56979125,58069124,37,0,0.00213431,5.45,2458000.5,0.137515456,0.913567454,306.1285862,451.489453,0.993384645,333.9039972,1.310157261,2457930.311,55.96577205,0.797360819,0
23.1,0.063760979,11.64100037,55868572,18,7,0.0883269,4.361,2458000.5,0.303373969,11.83456572,16.07055386,710.0954258,1.085121973,349.3016593,2.030242439,2457902.781,49.54091249,0.506974115,0
25.3,0.023150212,5.469063875,11731120,6,9,0.0768007,3.63,2454382.5,0.476575727,2.274422301,26.23718574,1081.363434,1.079201881,323.3666085,3.044419958,2454357.291,8.392285017,0.332913051,0
25.3,0.023150212,8.490932285,18538812,7,8,0.00384093,7.128,2455517.5,0.346203828,7.620953343,57.67580406,268.2655388,0.532214473,144.3390392,1.095860133,2455607.845,238.761545,1.341953952,0
20.4,0.22108281,25.01998294,61252632,14,1,0.15888,5.017,2458000.5,0.394679282,26.35251175,211.6872066,500.9958674,0.747267366,226.1755108,1.721729129,2457906.561,67.50164963,0.718568802,0
27.6,0.008027032,20.37292181,63949660,14,6,0.000161065,5.986,2458000.5,0.26845335,0.057930048,358.4071079,372.5314848,0.741227853,112.587306,1.285239913,2458172.202,194.0742212,0.966361273,0
23.9,0.04411182,16.71305266,54262124,4,7,0.121723,6.355,2458000.5,0.231307223,25.06006382,124.0992989,326.203115,0.712873688,155.5030651,1.141895106,2457908.212,101.8499399,1.103606874,0
19.4,0.350392641,12.91788922,66219872,27,4,0.232081,3.064,2458000.5,0.578447721,8.968897057,100.7963043,1665.752388,1.15929186,277.0636327,4.340817703,2457696.025,65.80280171,0.216118556,0
19.8,0.291443905,16.15552246,66570792,94,0,0.0568928,6.687,2458000.5,0.384115437,7.402628545,301.6386489,299.8453343,0.539964529,23.8142104,1.213495652,2457947.476,63.66216067,1.200618982,0
23.6,0.050647146,6.75187337,6979145,18,5,0.0400445,3.461,2458000.5,0.532718389,3.359951038,33.3103106,1194.199084,1.029352748,327.498705,3.376353464,2457954.316,13.92254531,0.301457274,0
19.5,0.334622375,18.02726711,25818802,8,5,0.012568,4.386,2458000.5,0.32889032,30.28570205,348.6258507,657.4285037,0.993025127,5.112243224,1.966327591,2458313.63,188.533899,0.547588062,1
26.1,0.016016034,11.61334653,51105536,13,4,0.0392348,5.698,2458000.5,0.093163765,5.825698102,315.0842739,413.1579903,0.984481028,117.5566454,1.186762225,2458140.154,238.3144535,0.871337378,0
25.9,0.017561232,8.180440788,69462336,10,2,0.00146229,5.318,2458000.5,0.290970468,6.677593016,72.50206041,467.5728375,0.835920333,71.50589114,1.522007779,2457782.47,167.8687324,0.769933519,0
19.9,0.278326768,14.12093319,43181184,38,1,0.091853,7.039,2458000.5,0.244038909,20.41325785,212.253301,273.1487892,0.62282592,235.6704622,1.024946505,2457970.789,39.15839463,1.317963008,0
22.2,0.096506147,28.01258661,61056464,26,1,0.0499383,5.512,2458000.5,0.498869693,10.78773208,16.98040476,421.5812038,0.551407341,125.979501,1.649247193,2457807.135,165.1195034,0.853928014,0
21.6,0.127219879,21.97705048,72553072,9,3,0.334879,5.611,2458000.5,0.379403775,28.89741197,127.241292,402.5252796,0.662123423,160.9155531,1.471706583,2457965.659,31.16049398,0.894353767,0
24.522,0.033124931,11.80612538,45355952,11,7,0.0441079,6.423,2458000.5,0.111585627,10.77225156,232.1482445,327.3443916,0.825822214,354.6156871,1.033270209,2457868.519,145.1472951,1.099759181,0
26,0.016770846,16.32269544,70053032,8,6,0.010158,6.636,2458000.5,0.492511407,3.509213058,183.2006629,300.8130144,0.445887278,142.2175297,1.311343462,2457976.422,28.815745,1.196756732,0
21,0.167708462,2.0066372,39261352,26,1,0.262164,4.534,2458000.5,0.159917633,3.097240631,217.0541013,668.8241433,1.257373238,171.8682181,1.736079041,2457743.354,138.4108968,0.538258081,0
21.8,0.116025908,10.31948455,40177324,17,2,0.218889,6.174,2458000.5,0.31047553,14.8794516,205.1788196,347.1753907,0.666576534,1.333842517,1.266861836,2458041.022,317.9807895,1.036939857,0
21.5,0.133215567,26.63154459,63807072,15,4,0.253068,3.777,2458000.5,0.460460865,35.93671958,18.80910169,860.8914599,0.955556271,82.56775883,2.586564061,2457883.082,49.10092152,0.418171183,0
25.6,0.020162992,4.208626643,13787593,14,4,0.0228835,5.682,2458000.5,0.100122954,2.444556746,132.5511398,415.9353863,0.981299256,301.4760692,1.19966371,2458192.943,193.4367728,0.865519049,0
21,0.167708462,31.54221773,22785182,15,7,0.00787483,3.238,2458000.5,0.66440718,51.13721846,33.42178836,997.7648279,0.65579158,261.5544301,3.252465934,2458330.636,240.8846598,0.360806465,1
21.4,0.139493823,16.87709038,20253474,11,7,0.028653,3.353,2458000.5,0.576876182,15.61313817,21.94674378,1227.27474,0.949211634,320.259283,3.537473316,2458047.838,346.1142923,0.293332852,1
20.2,0.242412481,15.06939922,8973429,60,0,0.00687373,6.882,2453228.5,0.449884166,5.854591233,211.5421371,283.1263477,0.46420383,39.92629417,1.223454662,2453195.386,42.10443295,1.271517126,1
21.8,0.116025908,12.83515907,21465360,25,0,0.0732779,5.587,2454727.5,0.016045805,24.81286051,211.3604963,418.1047251,1.076711407,7.181339793,1.111828288,2454621.987,90.84948361,0.861028298,0
24.2,0.038419789,3.814997945,28330382,10,6,0.0274085,5.937,2458000.5,0.128312727,5.903973907,307.4472584,380.8973217,0.896396943,288.8073597,1.160296943,2458047.711,315.3789809,0.945136601,0
25.6,0.020162992,8.824244795,7284764.5,7,7,0.0488276,6.587,2458000.5,0.298380499,9.685183408,14.85815635,309.9248228,0.628840167,146.2426189,1.163698856,2457894.346,123.3050609,1.161572012,0
22.7,0.076657557,5.247156685,5168778.5,10,1,0.000760421,6.553,2458000.5,0.120844337,8.217600031,25.97047257,315.87417,0.79801227,146.5763745,1.017393815,2457986.299,16.18436876,1.139694328,0
25.1,0.025383703,10.16163068,52753816,27,0,0.0255378,7.04,2457703.5,0.307568012,3.408069017,160.1124109,275.3331386,0.573522546,169.6693164,1.083022951,2457669.157,44.90396579,1.307506978,0
19.3,0.366906138,25.8563024,74254176,18,1,0.0098717,6.385,2458000.5,0.524061696,27.74348092,106.2631054,313.9224542,0.430229278,48.89168784,1.377691094,2457892.001,124.4245446,1.146780025,1
20.3,0.231502122,21.14136015,67710816,20,0,0.42161,3.693,2458000.5,0.392299097,36.32754126,45.16230623,921.1176938,1.125903097,275.0242729,2.579548355,2458015.73,354.0477732,0.390829535,0
25,0.02658,17.71971538,57599276,9,7,0.0450788,7.006,2458000.5,0.258478513,10.09147606,189.4805645,277.7959834,0.617839158,353.6647854,1.048570162,2458089.676,244.4348908,1.295915065,0
22.9,0.069912523,19.31626175,68656952,32,2,0.0031712,5.596,2458000.5,0.495415446,13.34269374,75.18415322,408.8717405,0.54399269,294.3831255,1.612207638,2458062.111,305.7529191,0.880471709,0
20.3,0.231502122,21.1413602,67710816,21,0,0.42161,3.693,2458000.5,0.392299097,36.32754126,45.16230623,921.1176938,1.125903097,275.0242729,2.579548355,2458015.73,354.0477732,0.390829535,0
22.5,0.08405334,18.12846074,9800489,10,8,0.041107,3.797,2454413.5,0.459026899,30.6236002,41.92757222,878.3386017,0.970997324,36.68918861,2.61882007,2454442.936,347.9351124,0.409864714,0
18.6,0.506471459,13.0449326,72008216,185,0,0.254724,6.019,2458000.5,0.332838177,27.55217937,99.84970603,356.1179699,0.655986389,159.9468997,1.310512191,2457866.416,135.5459311,1.010900966,0
19.5,0.334622375,26.7534217,32057066,34,0,0.204383,4.671,2458000.5,0.773037834,31.56069564,205.6186483,514.7999467,0.285307712,333.4834147,2.228835658,2458068.604,312.3745275,0.699300772,0
19.5,0.334622375,16.22488337,68094240,68,0,0.0543609,6.335,2458000.5,0.157295322,26.21613896,30.79596171,328.4272064,0.785059436,210.898109,1.078130495,2457852.813,161.8850792,1.096133307,0
21.2,0.152951935,13.42518257,4406454,13,2,0.00600421,5.752,2458000.5,0.306140608,15.89806929,43.64071599,396.350949,0.732699319,265.3538904,1.37925399,2457914.969,77.686904,0.908285954,1
22.2,0.096506147,7.6385071,19530538,18,2,0.12965,6.185,2458000.5,0.150264235,13.11923057,53.78181622,350.0923018,0.826050606,179.9071652,1.118202278,2458100.287,257.3888723,1.028300246,0
25.1,0.025383703,7.249393476,8617237,9,8,0.0570557,4.874,2454410.5,0.227785763,12.48128619,220.8720185,560.1081532,1.026880994,209.663436,1.632694407,2454437.346,342.7454659,0.642733011,0
24.1,0.040230458,5.798984638,13287804,10,7,0.0661108,6.576,2458000.5,0.219285018,7.06979385,39.07072065,312.8273616,0.704093038,163.458081,1.099620365,2457978.688,25.10154406,1.150794477,0
19.4,0.350392641,18.730259,49079660,15,6,0.124811,2.85,2458000.5,0.633932687,20.32584538,38.42502045,1864.826589,1.085394547,333.2534967,4.844632574,2458137.473,333.5576801,0.19304744,0
19.4,0.350392641,22.05843194,17641828,19,0,0.12015,3.354,2458000.5,0.71536576,10.56600021,184.6678279,1108.986075,0.596813887,135.7872217,3.596735606,2457698.679,97.97753193,0.324620848,0
22.5,0.08405334,17.33371632,69102536,11,3,0.0220646,6.247,2458000.5,0.511760083,3.304283491,18.97758693,334.5730965,0.46049863,75.41030965,1.425863439,2458113.65,238.2507748,1.075998052,0
24.2,0.038419789,14.38910048,15116189,18,1,0.000598705,6.064,2458000.5,0.176136354,23.01931845,37.08913446,357.7866979,0.812591948,286.5373774,1.160045035,2457920.341,80.65477585,1.006186094,0
28.3,0.00581507,22.72046847,74637656,6,6,0.000726728,5.469,2458000.5,0.276817966,2.232081969,54.11929722,443.6231047,0.823236812,97.4516968,1.453470221,2457981.106,15.73856969,0.811499663,0
21.899,0.110854921,17.09428571,24319938,18,7,0.11536,3.533,2458000.5,0.594067817,9.103607057,169.3668771,1074.001791,0.833152568,175.9940427,3.271732937,2457602.221,133.5011639,0.335194972,0
23.3,0.058150704,19.75496587,72962136,11,4,0.0301707,6.634,2458000.5,0.434187236,4.320042882,134.7222684,302.9495555,0.499482951,254.8374503,1.266058524,2458043.004,309.4918003,1.188316647,0
23.9,0.04411182,6.454454185,14667747,14,6,0.0973158,3.011,2458000.5,0.614128424,3.2233591,30.48644766,1718.507917,1.083456623,23.55496121,4.532176615,2457856.657,30.13282492,0.209484051,0
17.4,0.880146521,12.8396265,63018356,143,0,0.110097,4.995,2458000.5,0.120526115,23.98126223,59.21947923,522.4105796,1.116431219,197.2132121,1.42243034,2457858.958,97.53831793,0.68911315,0
17.9,0.699125232,19.57676869,48403344,167,0,0.010566,7.912,2454724.5,0.417926239,7.341854914,82.00123323,222.4520906,0.418218653,167.2965172,1.018776728,2454797.912,241.1948951,1.618325991,1
21.4,0.139493823,2.299510285,52483300,24,0,0.312635,4.331,2458000.5,0.194861282,2.453505618,344.6983519,742.6048542,1.292142119,99.1789037,1.917595756,2458181.065,272.465647,0.484780025,0
20.4,0.22108281,16.5078481,73923816,54,0,0.0538301,7.351,2457600.5,0.483442943,6.059105249,114.4535882,251.2562062,0.402529036,0.751760857,1.155978512,2457707.604,206.5407562,1.432800429,0
26.1,0.016016034,9.871520648,5720238.5,6,7,0.0245829,7.425,2458000.5,0.430892475,6.031366604,42.06401483,248.1038639,0.43976203,161.6088905,1.10568241,2457975.455,36.33992604,1.451005214,0
23.6,0.050647146,15.35602872,64121172,13,1,0.0135841,7.245,2458000.5,0.300504978,3.365302321,51.60300056,261.7528757,0.56016158,353.0200964,1.041455478,2458078.556,252.6458174,1.375343056,0
21.8,0.116025908,8.711224956,48593208,23,2,0.0848699,5.292,2458000.5,0.117604248,15.23965698,246.1373133,473.5261271,1.049124643,303.2352334,1.328775842,2457908.798,69.71710174,0.760253721,0
26.5,0.013321557,25.39096753,57700724,17,4,0.0010832,3.723,2458000.5,0.568658415,1.889263124,86.33599983,962.7101977,0.823037128,243.3766867,2.993136207,2458199.224,285.6882933,0.373944309,0
20.4,0.22108281,16.50784276,73923800,56,0,0.0539712,7.35,2458000.5,0.483344487,6.057246558,114.4423845,251.3000151,0.402652556,0.749508696,1.156036147,2457958.897,59.59793608,1.43255065,0
23.1,0.063760979,11.32298424,17481084,11,8,0.040644,4.978,2454455.5,0.411415822,11.51930232,265.7437492,523.1042242,0.747828106,71.09183029,1.793280318,2454366.15,61.49035761,0.688199375,0
18.2,0.608912622,25.35735019,74543560,69,0,0.388359,5.445,2458000.5,0.462623343,28.79291805,94.28465311,421.3983186,0.591119172,194.8272082,1.608898875,2458154.78,228.1991974,0.854298615,0
26.7,0.012149404,5.536902725,50861476,9,6,0.00139323,5.108,2458000.5,0.277250796,1.152998956,41.39305411,509.6182993,0.902440714,125.2009524,1.594803721,2458111.677,281.463541,0.706411054,0
24.7,0.030517923,5.302803181,3582225.5,12,6,0.00961431,5.903,2458000.5,0.15282325,6.167736263,229.4109752,384.6927887,0.876969402,276.6799403,1.193364567,2457963.481,34.64263077,0.935811667,0
22.8,0.073207399,21.4007228,44104556,11,1,0.0111133,5.882,2458000.5,0.146094815,32.18373125,72.96120151,371.6927228,0.863906494,76.43178178,1.159518375,2457825.323,169.6662346,0.968541965,0
25,0.02658,9.020120181,35978472,9,7,0.07034,5.388,2458000.5,0.125785699,15.56778673,26.96466473,456.4225627,1.014215769,118.7277403,1.30607519,2458161.939,232.6662078,0.788742778,0
24.629,0.031532251,9.209993424,21936414,3,6,0.00713414,5.711,2458000.5,0.06649395,17.52635894,239.3844506,406.3636746,1.002293171,41.73239105,1.145080532,2457935.496,57.58746933,0.885905957,0
18.8,0.46190746,26.44481256,72064672,46,1,0.185035,6.122,2458000.5,0.481599359,19.03363417,12.862112,344.5835861,0.49865055,199.0718013,1.425153207,2457943.386,59.66955873,1.044739258,0
18.5,0.530340723,25.51586532,67598064,33,0,0.0711103,3.436,2458000.5,0.596204315,44.67699034,50.59134854,952.1761099,0.764846429,54.97996859,3.023437879,2458287.219,251.5968799,0.378081319,0
19.4,0.350392641,15.25071261,55044768,20,0,0.0441825,5.203,2457600.5,0.493867433,23.6562442,283.4096823,462.1155119,0.592059966,97.45280576,1.747485065,2457643.682,326.3598227,0.779026003,1
20.8,0.183888672,17.39447808,69247600,30,2,0.110815,6.512,2458000.5,0.483176196,11.6473826,222.2225909,310.4149454,0.463701647,263.5353329,1.330726721,2457877.333,142.8418281,1.159737974,0
20.3,0.231502122,7.880271085,54133296,46,0,0.286413,4.755,2458000.5,0.150464868,17.73108121,208.1314008,588.2865645,1.167279914,276.3959254,1.580763974,2458024.627,345.2352681,0.611946663,0
24.6,0.031956189,12.84814744,9004062,10,7,0.0276434,5.695,2458000.5,0.358994172,1.621136952,158.7964135,406.1897073,0.688043088,177.2626369,1.4587177,2458037.409,327.2879373,0.886285382,0
19.4,0.350392641,15.25071672,55044800,22,0,0.0437754,5.203,2458000.5,0.493856485,23.65651905,283.3898259,462.1224073,0.592078662,97.48219524,1.747489642,2458105.839,277.9391966,0.779014379,1
26.9,0.011080388,6.630326769,8289095,9,7,0.00942737,4.28,2458000.5,0.376755007,4.401313302,241.9541949,737.8201188,0.995925477,180.4400223,2.200010274,2458121.501,300.960775,0.487923805,0
24,0.042126461,4.282842562,38941544,16,5,0.180427,3.639,2458000.5,0.445625332,4.358717157,203.142838,1088.08487,1.147747283,246.2856472,2.99294438,2457731.154,89.11477898,0.330856544,0
25,0.02658,17.66110657,393562,11,8,0.00263167,2.928,2454456.5,0.718958256,3.909430745,84.78377629,1617.483253,0.757876444,294.4609069,4.635460744,2454410.631,10.20887051,0.222567992,0
21.8,0.116025908,15.00971431,10486048,28,0,0.0265654,5.563,2458000.5,0.422701197,2.923107731,23.62340338,421.3887078,0.635024237,315.6179951,1.564960359,2458180.434,206.2787642,0.8543181,1
25.4,0.022108281,18.31947999,17504312,4,7,9.30E-05,7.726,2458000.5,0.564931893,2.982160036,320.1096481,228.8016121,0.318515827,330.8804045,1.145695508,2458043.756,291.9408532,1.573415487,0
24.1,0.040230458,9.00957113,33725004,8,6,0.0243907,5.669,2458000.5,0.104516262,8.629514878,124.7943616,416.3186753,0.977108251,250.989179,1.205194364,2458139.476,239.8245646,0.864722198,0
20.5,0.211132445,16.43752058,68309000,28,0,0.00471821,4.598,2458000.5,0.781393222,2.536137198,90.98654568,547.5036124,0.286322843,238.2662184,2.333201088,2458225.412,212.1138074,0.657529908,1
19.1,0.40230458,12.60670039,22281244,45,0,0.117222,3.477,2458000.5,0.600065089,10.39392567,288.1311859,1112.368646,0.840277738,174.7007299,3.361794721,2457799.472,65.05943128,0.323633717,0
21.4,0.139493823,10.29420404,25040084,22,1,0.0629519,5.971,2458000.5,0.158824467,19.81747745,271.7351131,370.7093776,0.849526105,293.8462014,1.170328424,2457901.372,96.26382045,0.971111123,0
25,0.02658,9.500371244,70816240,14,7,0.00360983,5.632,2458000.5,0.307849487,8.171848902,357.3666204,416.1765563,0.755069049,268.5901918,1.426736888,2457987.623,11.13840119,0.86501749,0
19.1,0.40230458,16.89704572,49005148,20,1,0.0957584,3.216,2458000.5,0.686529442,15.18687917,325.1423917,1252.198795,0.712710779,132.7969321,3.834515493,2458215.006,298.3306875,0.287494287,0
23.6,0.050647146,10.81513774,20406598,9,6,0.095708,6.065,2458000.5,0.132291367,18.26133761,98.25575785,361.1929973,0.861260471,340.090321,1.123877023,2458060.33,300.3678826,0.996697064,0
19.7,0.305179233,11.60689093,37596292,79,0,0.000142954,4.495,2458000.5,0.614468558,0.650214691,127.1351985,616.2984407,0.546413681,259.5974517,2.288186151,2458125.87,286.7675469,0.584132583,1
24.4,0.035039264,8.388458511,1964052,15,0,0.0135172,3.173,2458000.5,0.609949939,2.97822252,301.1907079,1451.700506,0.97867708,153.4537546,4.039535597,2457375.47,154.9980504,0.247985034,0
17.8,0.732073989,30.88928302,64719388,12,2,0.389058,5.82,2458000.5,0.728652109,43.33364962,114.7278122,346.3456026,0.261899067,91.25179568,1.668457318,2457965.198,36.6941472,1.039424197,0
21.4,0.139493823,11.84799219,22502812,18,6,0.0969831,4.201,2458000.5,0.433733404,10.11795157,246.4346201,753.4933621,0.917645514,277.1394691,2.323391555,2458283.313,224.8790141,0.477774614,0
22.6,0.080270317,19.3976312,38919892,14,2,0.0238766,7.563,2458000.5,0.435852164,6.018634401,117.5898066,240.204997,0.426627324,196.3918481,1.085839079,2458013.386,340.6872146,1.498719862,0
27.4,0.008801465,13.25316474,41733864,5,6,0.0110091,6.558,2458000.5,0.158291038,4.856543022,103.126823,315.5506087,0.763499953,137.8817636,1.050666197,2458032.303,323.7169439,1.140862955,0
19.6,0.319561887,16.85943842,73678360,12,5,0.277248,3.932,2458000.5,0.338138107,33.37287429,111.9216197,822.5299904,1.137111155,302.5493164,2.298986823,2457680.14,140.2132384,0.437674011,0
24.6,0.031956189,11.49820845,22222310,16,2,0.00177319,5.677,2458000.5,0.223725357,6.064079965,295.675938,413.3928677,0.843059905,258.1318953,1.329006161,2457832.862,145.9860296,0.87084231,0
23.331,0.057326441,17.25654426,58298752,5,7,0.00237486,6.034,2458000.5,0.446780374,17.91359254,123.0000073,355.8639832,0.543694139,299.7937419,1.421869313,2458027.623,332.5616475,1.011622465,0
21.6,0.127219879,39.14429875,19189912,9,9,0.0904708,2.663,2454479.5,0.636968299,67.31014304,117.2373547,1269.265018,0.832876241,66.32717178,3.755572856,2454524.484,347.241205,0.28362871,0
